1
190.7940,217.2015,42.2405,98.7286
187.3982,217.6277,42.3214,99.3677
185.2651,217.7300,43.3724,98.3681
186.0679,217.6464,43.0208,96.7927
182.8444,221.1820,43.3552,94.4877
179.4084,225.0251,44.2003,93.2683
176.9797,229.6607,45.2581,91.1703
177.3451,233.1857,44.6864,91.4777
179.2202,234.5358,43.2965,94.2457
181.8460,234.3552,41.8798,96.5424
184.9170,235.8322,40.3817,99.7062
182.1838,235.6486,42.1977,99.6287
179.4943,235.4953,44.4096,99.8166
178.0512,234.1248,45.8965,99.3712
180.7365,231.4858,46.2120,100.3692
180.5015,224.9550,48.1668,96.6532
182.8359,217.5561,50.5139,94.5894
186.0123,212.0192,54.1566,93.6622
189.9661,213.4541,56.8776,93.8622
190.6272,214.5944,56.3161,97.6586
195.1123,216.5887,56.7796,100.4808
197.9565,215.7447,53.4247,105.7206
200.5229,213.2623,53.3160,106.3493
204.8045,219.0397,51.7600,108.0754
211.3181,226.4632,48.6467,111.0171
216.8316,229.7739,47.3238,111.8640
219.6340,227.8563,49.0872,111.3779
225.1031,226.1288,49.5550,109.7411
231.2820,225.5646,49.6283,107.6199
235.3807,225.6035,50.5205,105.1957
239.7352,225.3616,50.6660,104.8115
244.1480,224.1032,51.3730,105.1348
248.2226,224.6968,51.0057,106.0909
252.2746,224.5064,51.0702,107.0754
258.0082,225.8304,50.8559,107.2296
262.7508,226.7138,51.5995,106.0801
266.8061,228.6063,52.4955,105.1380
269.6565,229.3262,53.9536,102.5747
272.0837,231.2484,56.2423,100.0809
275.6641,233.3811,57.2925,96.7093
278.9177,234.2929,56.7246,93.8360
283.1086,235.8314,54.5424,93.0521
285.4387,237.0659,53.0313,92.9879
287.0663,236.8442,51.5252,93.4184
285.6186,236.6088,49.1120,94.8269
285.9746,235.2191,48.3749,95.0458
285.2891,234.0775,48.2624,94.6394
284.8168,234.8046,48.1739,94.5851
285.3376,233.8156,47.6057,95.5826
285.6016,232.2187,48.1021,96.5772
282.8016,230.1060,48.3957,97.5964
279.3221,228.2550,49.4360,97.7996
276.1518,228.1161,50.6205,97.2045
275.5071,226.7162,52.8576,95.7919
273.4936,228.6474,52.3326,96.5731
272.1356,229.2496,51.0445,97.1789
269.9759,232.0940,49.8528,98.1761
270.4473,232.5360,50.6857,97.5039
267.7429,234.9731,53.4422,95.7647
264.0534,237.3056,55.8657,94.4755
258.4653,239.0376,59.4330,91.6065
254.9142,240.6658,60.3244,90.3822
250.7512,240.4332,61.4422,89.9921
245.2663,242.1506,61.9273,89.6902
236.2963,239.6575,61.7249,89.9736
232.6130,241.0429,61.0882,88.3944
226.5816,243.9897,60.6683,86.9424
221.1603,245.1104,60.9332,86.0202
215.3307,244.6500,62.7258,84.0758
207.9453,241.4663,63.7043,82.1588
202.2759,242.0338,63.2576,84.1916
196.4977,241.4633,63.5087,85.4547
190.2524,239.1514,65.4395,85.0508
185.3634,236.6971,68.9283,84.2658
176.4609,236.3272,69.8813,84.5561
169.4561,235.6996,66.5182,87.4534
164.5388,236.3192,61.1379,90.3675
164.9673,237.4084,57.6009,91.1811
158.3936,236.5265,59.4930,89.0126
153.0455,235.6775,62.9228,86.4688
147.4698,234.8866,62.1249,86.8083
141.6399,233.6448,58.6037,91.1268
138.6380,229.3161,57.1354,94.5676
134.4629,226.0782,57.0876,95.2039
131.4617,223.9176,58.5801,95.1423
127.1266,223.9552,58.0250,97.0349
122.3861,223.3871,54.9261,97.8454
122.9432,224.8262,54.1054,99.4271
116.6385,224.1935,52.0555,101.9410
113.4760,221.8547,51.2788,102.6161
113.2743,222.5288,49.2957,103.9019
110.5362,219.8765,49.6680,104.7156
109.4829,216.1921,50.5052,104.6496
106.4141,212.8316,51.4215,104.6650
107.6919,212.6593,54.1399,102.4464
106.4530,213.1299,54.6701,101.0370
106.0800,212.9497,54.2606,99.8156
102.1326,213.4122,53.9639,98.4341
103.2537,212.9755,52.3932,98.1365
105.2433,211.3352,53.8780,98.7139
104.2685,209.4990,53.2381,101.5631
105.2986,204.4320,52.2671,100.3467
108.5085,201.1183,52.2214,101.6460
112.2009,199.4998,50.7628,103.5051
116.5476,196.6927,49.2077,104.4807
120.9589,194.7225,48.5334,104.0966
121.5490,194.1318,48.8183,102.5104
122.9162,196.7002,47.7501,102.9471
128.2822,196.9683,45.6071,103.5737
134.4233,195.8865,43.3404,105.9165
139.0702,195.2464,40.8847,108.1172
143.3493,193.2934,40.8740,110.4243
148.0387,190.1802,43.4816,110.6638
148.9516,187.0020,46.0161,110.9863
151.4427,184.4046,47.3962,110.0374
152.8135,183.7301,47.9627,108.5437
155.0214,182.1342,47.2465,107.0455
157.9843,184.3883,46.3487,106.0866
160.8019,184.2227,46.2957,104.1184
164.6795,185.1861,46.1709,103.3066
168.7740,184.1423,48.8992,102.7310
170.9666,180.8737,49.2064,103.4073
173.5384,177.1952,49.2352,102.1596
177.5971,175.9399,48.9527,104.7324
181.1504,174.4849,49.3836,106.2343
183.7741,171.9970,50.0690,106.8805
187.1016,172.1772,50.5000,107.0380
189.7496,171.6881,50.2046,106.7147
193.3653,172.2386,48.1674,106.4798
197.2929,173.4706,45.7845,105.6402
200.5905,173.2959,44.9097,104.9837
203.5172,173.1660,42.5083,106.1570
205.4103,170.6494,41.9777,106.9179
208.5948,168.9382,43.3115,107.8345
208.9908,167.9563,45.3286,107.9840
208.9728,164.8571,47.5677,107.2742
209.2285,164.6914,49.7049,105.9470
209.4338,163.7593,52.5504,102.8941
210.8089,165.0282,55.1233,99.8452
210.8023,166.9771,55.8424,99.2213
211.7753,165.8878,54.9651,99.7161
212.7710,165.3190,52.4647,101.8188
214.6586,164.2844,50.3959,102.4571
216.2003,164.2107,47.7830,103.8225
217.3561,163.3546,45.8090,102.7251
220.1363,162.3496,44.4860,101.6117
221.2560,161.5867,44.0850,100.7933
224.9477,160.2398,42.4660,101.2918
227.0401,160.2066,41.2068,101.3783
229.4096,163.7835,40.3857,100.7345
231.9635,162.5489,39.7568,101.7907
233.6582,164.6477,40.8341,101.2596
233.7858,166.0430,42.6679,99.7307
234.5687,167.6581,43.4052,98.1096
236.2526,165.6357,44.3410,96.0260
239.0277,165.0788,45.6403,94.2647
240.2396,164.5642,47.3507,92.0410
242.3739,161.0688,48.6191,92.4499
243.6211,162.1052,50.5680,90.4026
245.8823,161.5518,51.4468,90.3229
247.4279,161.7952,53.3530,89.9460
246.8187,162.7483,50.6784,92.4805
248.1705,164.3475,48.6692,93.0437
251.1558,161.0930,46.2067,95.2851
258.3110,160.0418,42.5313,98.1795
261.2568,157.2805,40.6913,99.4924
265.1564,157.6737,39.2282,99.1997
267.8412,157.9027,38.4710,97.8742
269.4086,158.6713,38.7188,95.3021
270.6273,161.2705,39.7199,92.9378
274.4803,160.1720,39.9344,93.1246
275.2827,161.4748,40.3048,92.4308
275.8408,160.0175,41.0980,92.4764
275.5063,161.5045,42.6800,90.9839
274.7370,160.2405,45.7747,90.3941
273.3432,157.4780,49.5334,90.0981
272.3321,156.7019,53.5945,88.3636
270.7804,157.3566,55.4843,88.0352
270.5697,158.0335,57.4259,87.7612
270.2853,158.1656,56.7108,89.5651
273.1690,158.6175,54.6563,91.1451
274.7903,157.0435,51.9902,93.0894
276.2340,157.1996,47.9741,94.4737
277.2085,153.9472,42.7135,96.8114
278.5274,152.3710,39.8003,97.4275
280.1912,151.9067,37.9229,97.5078
281.1991,151.0468,36.8999,96.5789
281.3196,153.2166,36.5015,96.0584
281.4616,152.2870,36.4774,95.6589
280.9670,152.9553,36.3168,95.1974
279.8084,154.7682,36.1035,94.8758
279.1505,156.2074,36.8383,94.3001
279.5476,157.6185,38.0700,94.1351
278.4816,155.4687,38.3030,94.9211
278.6275,157.1752,38.9733,94.9046
276.1456,158.3049,41.1564,93.9872
275.6452,159.3661,43.5147,92.8535
276.6688,159.1284,44.3192,93.5233
280.1001,158.9151,44.0323,94.0410
280.2039,157.7444,41.4035,96.9328
282.0819,154.5232,38.4013,98.7127
283.0704,155.1586,36.4726,100.2047
283.2303,154.9964,36.3337,99.6424
283.0661,155.1988,38.1095,99.8282
281.9974,153.1569,40.7566,99.5692
279.0747,158.1445,42.1326,98.9900
276.8576,158.2619,43.3448,98.1542
276.8456,163.1990,45.2428,96.4632
277.6838,162.1168,45.5038,96.6263
279.5722,163.0027,44.8816,97.2849
280.7323,162.0122,45.0914,97.7664
279.9649,163.1256,44.5341,98.5492
279.3677,163.6312,44.6609,98.8880
278.4481,164.2535,43.1980,100.2929
277.5146,163.9839,40.7669,101.4376
277.9738,163.4857,38.2405,101.5435
279.0054,164.0750,36.8694,103.2983
278.1034,164.4000,35.2218,105.2725
278.5399,164.2078,34.2938,108.4380
278.9631,166.9580,33.7232,108.4988
280.1680,166.3243,34.1936,108.8514
279.1289,167.7463,35.3184,109.5770
276.4005,168.6377,37.2908,109.6482
272.9749,169.7954,39.0785,110.3462
270.9272,169.8120,40.0293,110.6244
269.9128,170.5235,40.7343,109.9732
269.3631,171.3412,40.4229,110.1927
267.8470,172.4609,39.3916,110.7684
267.2352,172.5008,37.9889,110.4851
267.8645,171.9938,36.2755,110.8139
265.1231,172.4285,34.9196,110.8353
262.2576,170.5588,33.7765,111.5300
261.1958,170.6202,32.9816,111.9086
259.1473,170.6727,32.5512,114.2091
257.8499,171.4963,31.9627,116.5766
255.9193,174.0476,31.8150,117.4531
252.8164,173.9167,32.4224,117.8736
251.3483,176.1201,32.7222,117.8872
248.9144,174.7771,33.4815,117.5272
246.3148,179.4779,34.3545,116.7954
243.9127,182.6745,35.7757,116.0688
241.6640,183.3212,36.9636,114.5881
235.9297,185.4465,38.8333,113.7735
234.3341,184.6480,40.3370,113.1176
229.1447,186.3632,42.7361,112.0661
225.4807,185.5987,45.1547,111.5324
223.3776,185.6056,45.9352,112.4522
222.0157,183.7684,45.7636,112.9196
219.4276,182.9633,45.7160,113.3287
216.5803,182.2088,45.7556,115.2064
216.1877,181.3555,45.3247,117.4403
214.1685,180.6137,45.8197,119.6668
211.5978,180.3644,45.7249,121.6431
210.6096,181.5209,44.8347,123.7696
208.9076,184.2824,44.7239,124.0015
206.2737,186.1202,44.6768,123.1391
204.0115,187.7434,45.0478,122.5534
201.3293,188.3728,45.5004,122.3389
199.0120,189.0653,46.5893,121.4057
196.6722,188.9641,47.1397,120.4558
193.7126,190.8938,47.8879,118.9780
192.6845,192.3739,48.6906,117.0949
190.4695,192.1630,49.1244,114.6205
187.8498,191.0663,49.6071,113.5386
186.1344,189.6972,49.6172,113.5651
185.2926,188.4982,49.1964,114.0247
184.9362,185.5326,48.2740,115.0821
185.2348,185.0267,46.9023,116.0345
185.9253,183.4795,46.0324,117.7625
186.1969,183.7374,45.4985,118.3926
186.7899,182.2097,45.6961,118.3715
186.6029,184.7074,45.8532,118.1529
187.2898,184.8871,46.1434,117.9108
188.9169,186.3122,45.9458,118.1764
189.6062,187.1117,46.2346,117.3166
188.8084,185.3385,47.0245,117.6366
189.0908,186.8211,48.6170,116.8567
186.1583,184.9112,51.7857,116.5348
183.4474,182.8177,54.1512,116.8455
183.5708,181.0301,52.8649,117.7297
181.9291,183.9419,53.2914,115.9845
178.1581,181.9284,54.9055,111.2892
177.8970,182.7245,54.9660,108.7592
176.8238,185.1836,55.7801,105.9909
176.8979,188.0956,54.9468,107.3729
178.6655,190.9745,53.1250,110.7981
181.5279,191.0125,51.4264,114.1433
182.5858,186.1029,49.7152,116.1272
184.1620,184.3025,48.6500,116.6860
184.2108,182.2038,47.9321,117.5219
183.7189,182.2597,48.2351,117.5779
183.2153,182.2737,47.5306,118.9432
182.0607,184.1445,47.7197,120.0200
181.6800,186.1518,47.0800,120.5668
181.1427,188.1779,46.5031,121.1942
179.5513,189.6488,47.7365,121.5509
177.1607,191.0146,49.7615,120.6755
174.3358,192.2550,52.4012,120.4511
172.6125,191.8859,54.5248,120.6929
171.6816,193.0115,54.9246,121.3780
169.0048,195.7364,55.3281,121.5264
165.9628,193.7429,56.1881,123.9946
163.1182,195.3347,56.7591,126.4960
157.5020,192.2015,58.4610,128.8842
154.8492,193.7943,58.3733,132.2243
151.1618,194.6076,58.0589,133.2200
148.8172,194.3811,56.8864,132.8581
147.9677,193.4861,54.9051,132.6256
146.8153,193.7590,52.9004,132.7531
144.7927,194.4546,51.2143,132.2189
146.2492,193.5279,49.5019,132.3635
144.5154,196.3043,47.2820,134.0978
142.8295,196.7607,46.0907,133.5144
141.2201,197.5271,46.0826,131.9807
136.4075,198.0401,47.6461,130.3948
132.8849,200.3467,48.2630,128.0735
129.7435,202.7807,49.3636,127.4751
127.4997,201.6257,50.6364,127.6886
124.4865,203.2072,52.1311,127.0359
123.4646,204.3220,52.2787,127.3243
121.2390,205.1610,52.2107,127.5094
121.7547,205.6006,52.1385,127.5327
121.8569,207.5609,51.5068,126.5665
122.2322,207.3993,50.5095,126.0267
122.7477,207.3530,49.6639,125.4716
123.1850,207.1160,49.1321,125.3579
124.5015,207.7460,48.6110,124.6917
125.2302,205.9297,47.0970,125.3804
125.9025,205.6339,46.1149,125.1622
127.1563,207.1875,45.0845,124.2392
127.3699,208.4846,44.4222,123.1750
128.4730,209.0133,43.9012,122.8765
130.2068,210.4349,43.6540,122.8545
131.2284,210.6345,43.1964,122.3939
132.6640,211.0252,42.9843,121.7564
134.3105,211.4991,42.9887,121.4401
135.3678,213.2280,42.1994,121.2372
137.7404,213.1057,41.7924,121.6847
138.9076,213.7514,41.3823,121.2697
139.9464,212.5815,40.3414,121.2751
140.7667,212.0298,40.3241,121.8906
141.3813,212.8358,40.2488,122.2746
141.4275,212.8583,40.6903,122.5242
141.5719,212.4864,40.8672,122.1054
141.8178,213.0350,41.1499,121.9003
143.1214,213.5253,41.6222,121.5419
143.1019,212.6697,40.8949,121.9368
142.5111,212.7366,39.7814,122.4675
143.2951,213.5284,39.8741,122.3259
143.1047,214.0031,39.9260,121.6009
142.9211,215.4847,39.8054,120.8790
143.6049,214.9753,38.9545,121.6684
141.9460,214.7359,38.3592,122.1457
142.2276,214.6927,37.8330,121.9835
141.0170,214.3458,37.2092,122.8885
141.2329,213.8790,36.6944,124.0707
140.1234,213.2570,36.5967,124.5152
139.7798,212.7329,36.7704,124.5884
138.6828,213.0568,36.3861,125.2608
139.3148,212.9621,36.1793,125.3240
138.5371,213.0354,35.7300,126.5190
138.9087,212.3900,36.0426,126.9280
137.0680,210.8272,36.2753,127.9217
138.1154,209.8322,36.4931,126.3527
137.6653,211.1293,36.9689,126.4117
138.0948,211.6522,37.1199,126.7552
139.0105,211.8933,36.7241,127.5763
140.1872,211.6576,36.8311,128.3783
139.9423,213.0429,36.7253,128.8835
141.2987,213.8092,37.4809,129.4191
141.7157,211.5431,37.7519,131.0694
143.1441,212.7668,39.0172,130.2859
144.0765,213.3832,39.1640,130.8065
145.0632,214.2020,39.8117,130.4818
146.4464,214.5857,40.7609,130.1210
146.3668,215.1328,40.4744,129.3603
146.9680,215.9062,40.2448,128.7215
147.8547,217.0591,39.1701,129.1023
149.4786,216.8754,38.9640,129.3476
150.3612,217.9765,38.7497,129.2483
150.2597,218.1954,39.1612,128.8386
150.6238,219.3586,39.5731,128.6229
151.8384,221.5718,40.1440,128.3289
152.4918,220.9853,40.9581,128.5271
151.8477,224.2056,40.7311,127.9089
153.1715,222.6599,41.4464,127.2224
153.2274,225.9093,41.5490,125.5015
153.0814,224.1175,42.5004,123.8400
152.9699,225.9167,42.8987,122.4977
152.8164,226.2364,43.3263,122.6123
153.0884,226.1958,43.1635,123.3117
154.2591,226.1704,42.9320,124.4907
153.5159,225.5220,43.3600,123.2736
153.2457,227.6723,44.2232,122.2596
152.0219,226.5550,44.7429,120.8445
152.1841,227.8223,45.0090,119.4951
152.0258,229.8964,45.8779,116.8796
151.9431,232.6867,46.1862,114.6523
151.2833,230.7103,47.0900,113.7467
150.8925,232.9137,47.3544,111.1816
151.2905,230.4050,46.9445,111.3987
150.9996,230.3472,46.9261,110.8104
149.7263,227.4361,47.1474,111.3744
149.3021,226.9550,46.2517,111.1311
149.3116,227.8785,45.9417,110.5965
148.7327,227.3387,45.5808,111.1830
148.2866,225.0533,46.4819,112.1932
147.4279,223.7711,48.0085,112.3017
148.1459,224.0919,49.7423,112.7701
147.9022,224.2417,50.7797,113.5130
149.6276,225.4369,51.7157,113.5370
150.6318,225.0345,52.1764,114.4157
151.8788,225.9219,51.9871,114.6760
153.5887,224.2093,52.2100,116.1440
153.3542,225.1884,53.6632,116.0437
154.2530,225.8773,53.9142,116.3284
155.1420,224.6260,53.0181,117.1777
155.5543,225.6463,53.6591,116.1075
155.2431,226.5883,53.6184,116.3556
157.4075,223.8683,52.3734,118.4370
159.3050,223.0425,50.8826,120.2939
161.2750,223.2411,50.4747,120.5289
162.7789,223.4508,49.4318,120.7696
162.9764,223.1614,48.2162,121.1622
164.0206,222.6881,46.7148,121.7317
164.3851,223.8670,45.7967,121.6097
164.3107,223.8313,45.9181,121.6907
163.8348,224.9149,46.0016,121.1960
164.2015,224.3993,46.4338,121.0604
165.5607,224.9487,45.9387,120.4946
166.2918,225.4311,46.2282,119.6627
167.8997,225.8486,46.8410,118.8622
171.4941,225.1879,46.1249,119.9947
175.2050,224.7344,44.6616,120.9234
179.4152,224.3739,43.0646,122.2493
183.1300,224.1104,41.4839,122.9134
185.2635,225.0916,40.3989,123.3274
187.2786,224.4773,39.4406,124.9153
189.0603,224.2813,38.5787,124.6212
191.2559,222.9921,38.2860,123.3699
193.7076,222.0181,38.3611,122.4899
195.2421,222.4763,38.7419,121.1184
196.5267,223.0690,38.6918,119.6090
197.4671,224.0692,39.3885,117.4405
198.8565,223.4439,39.5366,116.4682
200.7318,224.0610,40.1253,116.3053
202.3385,224.6974,40.1508,117.7527
205.0013,221.7921,39.9502,118.8032
206.9663,222.1382,39.8876,119.5204
209.4651,220.2111,39.4861,120.7947
210.2689,218.7208,40.4551,121.1545
211.0920,218.5829,42.1336,120.3106
211.9567,219.4553,43.3692,119.9297
211.7318,220.4743,45.6553,118.7768
214.5374,222.4478,47.2291,117.0065
216.3026,224.6637,49.2229,114.6791
221.5458,225.2215,51.1815,112.4822
224.1185,228.1709,52.7208,109.9993
227.9579,229.5593,57.0536,106.9003
227.1566,230.5250,60.5270,104.9241
228.6623,230.7588,63.3410,104.1817
228.8372,231.1143,67.3105,104.2623
229.6874,230.8863,69.7463,105.5084
234.7922,231.9756,71.2298,106.3011
243.5472,232.0701,69.7531,108.4850
251.6321,229.4849,67.3765,110.8233
253.5582,227.5141,67.2382,113.0275
262.0701,223.2648,64.2212,115.0289
271.7015,225.3778,62.3031,111.8113
280.0551,221.2133,59.5040,109.6716
289.4825,219.0838,56.2089,108.7888
299.0366,221.5334,52.5206,109.0235
308.3746,223.6257,49.9832,105.9209
316.9287,223.2297,47.9413,105.6432
323.9215,223.0752,45.0676,106.4836
330.4529,223.5186,43.8083,105.6224
335.5916,223.8366,43.5870,103.5347
342.6982,224.7254,44.0217,101.0234
353.5330,218.3078,44.0677,100.1670
364.7026,209.3828,43.3463,101.2251
369.1790,198.7590,43.4777,103.9493
371.6061,192.4768,46.7468,103.9420
370.6650,192.3472,48.8985,100.8701
371.5355,195.2486,51.3780,98.4498
372.0114,198.5727,52.2748,99.4476
370.5587,203.9195,51.1408,103.3680
367.9014,204.6850,50.4111,106.3890
366.2731,208.2033,51.4200,106.3220
365.1566,211.4586,52.9272,105.6173
2
0
0
0
0
1
411.0052,212.8607,37.8845,113.0957
408.3249,211.2036,40.0664,112.6862
402.6875,209.3477,40.8943,112.2761
400.0572,206.3271,41.2157,112.6230
