1
81.2883,146.8098,25.7437,26.7649
82.0905,145.0399,24.6381,27.9364
81.4968,143.4042,24.0121,28.0670
81.8105,142.5892,23.9888,27.9395
81.1778,141.3637,23.6642,28.0263
80.4647,140.3665,23.9742,27.3016
80.7408,139.6686,24.2749,27.3326
79.8493,137.6897,24.6381,27.4848
78.7393,136.4958,24.9665,28.0220
77.3563,133.8130,25.2238,29.2052
77.0490,132.3499,25.4420,30.3353
76.4039,130.7939,25.9735,31.2782
76.3430,129.7180,26.5814,31.4991
75.3320,127.4960,27.2035,31.7131
74.9657,125.0131,27.4671,32.4751
74.0811,121.9206,27.6092,33.2326
73.6566,118.1371,27.4537,34.3868
72.7226,113.6062,27.1249,35.3102
73.1549,110.4473,26.8036,35.8788
72.9135,107.0769,26.7271,35.6754
73.3400,104.5010,26.8925,35.2943
73.8814,101.3432,27.6042,34.9310
74.1993,98.8890,28.5591,34.4740
75.4261,95.9964,29.1576,34.0224
76.3877,94.1799,30.0511,33.4932
77.3566,91.9201,31.2289,32.8717
79.7288,88.4447,32.2650,32.4195
81.9680,86.0951,33.3898,31.7582
82.7579,84.5789,34.3498,30.9584
84.6762,82.9760,34.8897,30.4295
86.2503,81.1784,35.6375,29.9617
86.6948,78.5279,36.0733,29.6726
87.2211,75.5627,35.7174,29.6929
86.6784,73.0417,35.3193,29.9615
86.1829,70.0598,34.3084,30.0135
85.4898,67.3860,33.5642,30.3189
83.5079,64.7711,32.9464,30.7778
82.9118,62.2855,32.5506,30.4196
80.7528,60.4098,32.4226,30.6637
80.2236,58.5525,32.0024,30.4641
80.4065,57.3212,31.0718,30.8985
81.9080,56.6559,30.1793,30.9531
81.3833,55.3958,29.5310,30.8067
79.5795,55.4846,29.4359,30.7247
79.6075,55.5502,29.4391,30.5224
79.2180,56.6452,28.8152,30.9368
79.3475,56.3503,28.2502,30.6972
79.5816,57.5400,26.9996,30.5753
80.2748,58.4605,26.8194,29.3400
80.6955,59.8229,26.5039,28.3438
81.7030,60.3614,26.0674,27.7274
81.3740,58.8078,25.0883,28.4469
81.2311,63.2630,24.9856,27.5875
81.4661,66.1954,25.1882,27.5744
81.5236,69.5399,25.6078,28.3065
82.1758,72.0303,25.5122,29.7552
83.6031,73.2657,25.3424,30.4176
84.6522,76.8011,25.1688,32.0062
85.3897,79.1451,25.3934,33.3550
86.1896,80.3521,25.7565,34.0606
87.1694,80.5802,26.0122,34.8504
88.1881,80.8074,26.3236,35.1927
90.0920,82.0552,26.6597,35.1243
90.9944,82.1164,26.8465,34.9736
92.1942,81.1872,27.0779,35.4895
93.8532,80.9760,27.0560,36.1465
95.3782,81.3668,27.1963,36.5112
95.8015,81.5924,27.5191,36.9725
95.4239,82.1006,27.6069,36.8640
95.8353,81.8390,27.5887,36.8276
95.4471,82.0857,27.5025,36.6157
95.0406,81.8612,27.5615,36.7851
95.1358,81.5148,27.5090,37.0087
95.1421,81.3761,27.4866,37.2257
95.8391,81.7961,27.3709,37.0683
95.0751,81.6615,27.4762,36.9111
95.5971,81.1057,27.1083,36.8344
95.6573,80.3979,27.0048,37.0163
95.8396,80.6463,27.0823,36.9936
96.4371,79.6058,27.0758,37.0735
96.8676,79.1581,27.2353,36.5727
97.0134,78.8794,27.3032,36.4779
97.0531,78.1323,27.4306,36.5426
98.3128,77.7243,27.2233,36.4774
98.4482,77.5629,27.3336,36.5267
98.4899,76.8363,27.2238,36.5090
99.2656,75.6142,26.7529,36.5571
99.5351,75.3599,26.5768,37.0055
100.1783,74.9228,26.2130,37.5059
100.9257,74.3937,25.7157,38.1308
101.6608,73.8485,25.5222,38.8545
101.8312,73.2287,25.6526,39.3893
101.9092,73.2413,25.6709,40.1706
101.4244,72.9061,25.2374,40.8293
101.8511,71.6453,24.9254,41.0221
102.6799,72.1810,25.0074,41.0270
102.3714,72.1447,25.2654,40.4760
103.0439,71.5984,25.5596,40.3221
102.6350,71.2404,25.7005,40.0590
103.3728,72.0637,25.6259,40.3288
102.9053,71.7470,25.9996,40.0666
104.0606,71.7183,26.7943,39.6318
103.7734,70.8243,27.6216,38.9616
103.4865,71.8178,28.8475,38.1958
104.6481,71.5350,29.7845,37.7173
104.4190,71.6503,30.0771,37.3353
105.3947,71.8451,29.8661,36.9924
105.1765,70.2973,29.9097,36.6701
104.7785,71.3481,30.0780,36.7507
104.7910,71.4238,30.3561,37.1325
103.7253,69.5459,31.1130,36.9017
104.1885,69.3140,31.0541,36.1805
104.7734,70.8160,30.0118,35.6488
105.6500,71.2505,29.2726,35.5545
106.4372,70.8191,28.1131,35.0375
106.4479,70.7774,27.7638,34.7332
108.1913,72.0499,26.6747,34.9265
109.0574,72.2544,25.6601,34.6636
107.1266,72.8974,26.2075,34.0261
105.9862,74.9223,27.6532,32.8935
105.3804,76.0466,29.0046,32.4233
104.6651,76.2066,30.6560,32.1364
104.1310,76.9318,31.4905,32.8165
102.2906,77.4479,32.5054,32.8802
100.1894,77.6313,33.4509,33.0300
98.8252,78.3374,34.1892,33.0689
98.1404,78.5734,34.3943,33.1578
97.3182,79.6063,33.9453,32.8909
97.7645,80.4380,33.8601,32.8332
98.5469,80.7690,33.0658,33.4989
98.4927,80.2650,31.9880,34.5479
98.2009,80.5263,30.6438,35.6048
98.5087,83.4966,28.8366,36.5486
99.9250,85.2307,28.4723,36.1290
97.6923,88.3015,31.2470,34.0980
97.5820,90.2424,32.5778,33.1997
97.8056,92.0383,32.8689,33.1232
97.9930,91.7831,33.5120,33.4027
99.0369,92.0170,33.6003,33.7719
100.1253,91.0488,33.8396,34.0698
101.6415,89.1576,34.1776,34.3326
104.6428,87.5132,33.7360,35.1979
106.8032,86.0156,33.6550,34.6218
108.5055,85.7087,33.4695,34.0478
110.1490,84.6248,34.0270,33.2165
111.7907,84.0132,33.8218,32.7732
112.8669,83.2314,33.7150,32.8920
113.7794,82.5634,34.0351,32.9383
115.0147,81.1645,34.7571,32.6875
116.6734,80.2799,35.6038,31.8574
117.9307,80.9351,36.2612,30.9394
118.4651,81.6014,36.4097,30.1456
119.3988,81.1747,36.4221,30.0662
119.4985,81.5011,35.8438,30.0035
119.9058,81.5224,35.7213,29.5413
119.4992,81.1638,35.0050,28.7373
120.2015,80.4400,33.9069,28.6284
120.9220,79.4539,32.5836,28.7155
121.6280,78.2484,31.7202,28.4331
121.6709,78.0350,31.0386,28.8195
121.1573,76.8214,30.8346,28.6363
121.0634,76.4218,30.3632,28.2233
121.2993,76.0536,29.7016,27.5679
122.5750,75.6476,29.5604,27.0567
122.7193,75.4175,29.6734,26.3507
123.5483,75.6147,29.4544,26.1164
123.8944,75.3701,28.4561,26.3469
124.8955,74.3091,27.4340,26.8897
126.3951,73.7856,27.4251,26.9276
127.6020,72.8539,27.1597,27.4125
129.2646,72.2261,27.3710,27.2347
130.6481,72.5313,26.9620,27.3433
130.8247,71.5755,26.6856,27.5698
131.7762,71.0856,26.2866,28.1891
132.8678,70.0022,26.4594,28.1828
132.6831,69.3226,26.5795,28.3036
133.8441,69.6088,26.4542,28.0055
134.8428,69.7124,26.0272,28.1729
135.0965,70.4192,25.8873,28.6288
136.0111,70.8162,26.0449,28.3191
137.0215,71.2330,26.1156,28.1064
137.7858,72.0833,25.5749,27.6102
137.8671,72.9294,24.8299,27.3746
140.2209,72.9381,24.3992,27.3361
141.3365,73.9470,24.8145,26.9087
142.6102,74.3929,24.8053,26.1270
142.6327,76.0274,24.2497,25.7793
143.7663,77.5800,23.7351,26.0697
144.6373,78.7350,25.0000,25.5377
144.6370,78.8212,26.3087,24.2101
144.0529,80.4432,27.8680,22.8203
143.9828,81.8029,28.9885,21.6115
142.9644,82.7812,30.3630,20.0369
141.1833,84.6615,30.1232,19.4475
142.5213,87.0765,28.6729,19.1257
140.8782,88.0019,27.3310,19.0920
137.7969,89.2486,26.3759,18.9949
135.5852,90.6990,25.6317,19.0648
139.0258,88.5811,24.9783,18.7274
139.1660,89.2849,24.5348,18.3208
135.8095,82.6107,23.4852,18.9695
138.4417,86.4881,23.4290,18.5077
136.1888,87.4704,23.0515,18.2118
136.5746,85.8367,23.2582,17.5547
135.0505,84.2822,23.1829,17.1875
124.6308,96.9270,21.2246,17.8850
124.3453,97.5844,19.4291,18.2859
123.8904,97.5836,18.2329,18.4150
122.9439,97.9060,17.4548,17.9731
122.2764,97.9341,16.9630,17.4993
121.0324,96.9523,16.7409,18.2553
120.3891,96.0425,17.4508,17.7671
120.0360,96.3295,18.1221,17.9024
116.4679,96.9104,19.0017,18.3775
115.6591,96.8338,19.4623,19.1131
114.4412,96.4885,19.9651,20.0447
114.1012,95.1093,20.8491,21.1177
113.5608,94.3950,21.6369,22.3456
112.5170,93.5383,22.4502,23.5564
112.7396,92.4935,22.9333,24.6076
113.1799,91.1676,23.5808,25.9151
114.1804,89.0230,24.3032,27.8205
115.2054,87.5699,25.0442,29.2369
115.7455,86.5116,25.6438,30.4317
116.8326,86.0750,26.0150,31.4287
117.4986,85.7482,26.4497,31.8009
118.4972,85.4452,26.9682,31.5887
119.4349,85.9248,27.3830,31.6074
121.0334,85.9156,27.2529,31.7460
123.3209,86.0005,26.9034,32.4699
124.2933,85.2510,26.7741,33.3591
125.3749,84.8231,27.1061,34.0591
128.0183,84.2315,26.5644,35.5028
129.1630,83.7064,26.3358,36.3366
131.2626,82.6178,26.4527,36.8594
132.7528,81.7475,26.7231,36.9153
133.4508,81.0029,27.1937,36.6436
134.2672,79.7514,27.4977,35.8626
135.2760,79.8171,28.0112,35.2333
137.0302,79.5250,28.6448,34.5409
138.7761,78.6200,29.3502,33.7439
140.6177,78.7435,29.5319,33.0837
142.8894,77.5112,30.6319,32.2051
145.6419,77.0565,31.5970,31.4019
147.9732,76.7736,32.8986,31.1909
150.9461,75.8404,34.5593,30.1685
152.7197,75.2705,35.3583,29.5055
154.7645,73.4867,35.4280,29.1145
156.8188,72.8159,35.0515,28.9597
157.1677,71.1346,34.8295,28.8578
158.5462,70.5389,35.2607,28.7750
157.8860,70.0519,35.0422,28.9308
157.5651,68.2167,34.7856,29.6604
157.8860,67.5032,34.4575,29.8281
156.8354,67.4869,34.6069,30.0640
155.9261,65.2231,34.1734,30.2986
156.6322,64.3767,33.8819,30.9062
156.8145,61.9737,33.3465,31.4509
157.3631,60.8348,32.6225,32.1440
158.4695,59.6045,32.2096,32.3471
159.4200,57.9068,31.8789,32.2717
160.8472,56.5208,31.4123,32.8208
161.5053,54.8800,31.4071,32.8449
162.9393,53.4887,31.3804,33.4461
163.4790,51.1985,31.4840,33.7870
165.3230,49.9735,31.7007,34.3748
167.1338,47.9366,32.2736,34.6844
168.7517,45.4079,33.3003,34.3847
170.7873,44.1142,34.4809,33.7705
170.7776,42.7249,35.6624,32.9804
171.0026,41.8522,36.5552,32.5531
171.4271,42.4654,37.1249,32.3546
170.4750,41.9240,37.6667,32.6190
170.7876,42.5169,37.8611,32.7381
170.7931,43.2221,37.8948,32.9410
171.3090,43.0183,38.5080,32.6936
170.8390,43.2797,39.0477,32.5964
171.3255,43.3887,38.6543,32.5368
171.3458,43.5055,38.6834,32.6350
171.7643,44.1019,38.6398,32.3390
171.5618,43.9527,38.6206,32.1054
172.6434,44.5312,38.4680,31.9504
171.4421,45.2346,38.6185,31.6019
170.8876,46.0130,38.6169,31.7286
172.2532,45.9418,38.6307,31.6814
171.6599,45.8514,38.3093,31.7907
172.7099,45.9643,38.4759,31.9084
172.3171,46.1953,38.7694,31.8777
172.4329,45.9680,38.9680,31.5484
172.1090,46.5717,38.8903,31.5455
170.8918,48.6023,39.0586,31.3010
171.7235,48.2523,38.7747,31.4204
171.7177,48.0378,39.0917,31.1060
171.0698,47.6929,39.1346,30.8767
170.4668,48.1608,39.2699,30.9111
169.9870,48.1429,39.1724,30.8318
169.7379,48.2438,39.6312,30.6359
168.0259,47.8831,39.8651,30.3931
169.5047,48.4268,39.8110,30.6389
170.0240,48.2842,40.2426,30.5253
168.6410,48.6073,40.4059,30.7889
170.0569,48.3266,40.0523,30.5838
169.0645,48.5949,39.9823,30.9149
169.1583,47.7837,39.3580,30.6720
170.7185,47.5692,38.9496,30.7404
169.8879,48.3041,38.8200,30.7299
170.8676,47.0152,38.6279,30.4211
169.9355,47.3307,39.1683,30.2752
169.3489,47.5167,39.2316,30.5208
170.6460,47.0047,38.7615,30.6417
169.8250,47.0788,38.9255,30.7591
168.7610,45.9776,38.9268,30.5044
168.6554,46.5729,38.2208,30.9222
168.0967,46.3172,38.1390,30.6834
167.4923,46.6588,38.0368,30.7468
167.2492,45.5430,37.5699,30.5225
167.6841,46.1757,37.4177,30.7049
166.2838,45.9487,37.3650,30.5074
166.8326,46.0347,37.1670,30.7863
165.5684,46.4954,37.0532,31.2573
165.6141,47.1032,36.7028,31.5119
164.1923,47.0439,36.2050,31.2489
163.6011,47.4598,35.3843,31.8141
162.8431,49.3577,35.0695,31.9579
162.9698,50.7544,35.2401,32.1359
161.1969,51.4401,35.4633,32.2850
161.4529,52.2159,35.5139,32.5550
160.5805,53.4188,36.3137,32.1372
158.3453,53.9552,37.0819,32.1257
157.4738,53.8399,37.2373,32.1116
157.0437,53.9573,37.7400,31.5994
154.9650,54.6429,37.7012,31.6192
153.5361,55.7180,37.1181,31.5419
151.9936,55.6632,35.5125,31.6163
151.2837,56.9851,33.8439,31.5413
151.6744,56.3060,32.9074,30.9916
151.7101,57.9376,33.2069,29.2273
152.4400,58.3048,33.2758,27.8391
151.8058,60.4705,33.8221,26.4891
150.6466,61.6296,33.9737,25.5366
150.2138,63.0679,33.4585,25.1601
151.0219,62.7652,32.9897,25.2171
150.7245,63.6379,33.3033,24.8552
150.4334,61.9872,32.9644,25.3040
150.4331,61.9252,33.4380,25.2645
150.0564,62.7991,34.3005,25.0532
150.0041,62.4283,34.7772,25.0958
150.0449,63.2518,35.4901,24.8915
148.3506,62.4906,36.1502,24.9127
148.9031,63.3243,36.3638,24.9094
147.9085,62.9664,37.0876,25.0929
147.1571,62.4783,37.1958,25.5206
145.5945,62.3101,36.9851,25.6112
147.2688,62.1952,37.7306,25.5336
145.4200,62.8367,37.2971,25.7609
146.0264,63.1683,37.9256,25.4484
146.1509,63.1944,38.8203,25.3265
145.8021,64.9732,39.1193,25.1930
145.1792,66.0048,39.0917,25.0915
145.6103,68.1460,38.8351,25.3250
144.6449,70.4714,39.1297,25.5338
145.3046,71.7917,39.3018,25.5924
145.4734,73.6840,39.4897,25.8941
145.4419,74.0943,39.4841,26.0565
144.6654,75.6730,39.4656,25.9166
